glider_trajectory,acoustics_configuration,deployment_recovery,tow_number,season,date_utc,time_utc_start,time_utc_end,lat_degrees_start,lat_mins_start,lat_degrees_end,lat_mins_end,lon_degrees_start,lon_mins_start,lon_degrees_end,lon_mins_end,sample_notes,water_column_depth,net_depth,volume_filtered,taxa,taxa_group,count,concentration,temp_min,temp_max,sal_min,sal_max
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Acartia tonsa,Copepod (small),1664,56.64634264,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Penilia avirostris,Other,832,28.32317132,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Oikopleura sp.,Gelatinous Zooplankton,2624,89.32692493,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Paracalanus sp.,Copepod (small),256,8.714821944,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Oncaea venusta,Copepod (small),320,10.89352743,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Salp,Gelatinous Zooplankton,128,4.357410972,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Hydrozoan,Other,320,10.89352743,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Centropages sp.,Copepod (small),128,4.357410972,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Decapod,Decapod,64,2.178705486,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Pseudevadne tergestina,Cladoceran,13,0.442549552,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Chaetognath,Chaetognath,1,0.034042273,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Crab zoea,Other,14,0.476591825,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Fish larva,Other,3,0.10212682,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Pluteus larva,Other,1,0.034042273,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Doliolid,Gelatinous Zooplankton,1,0.034042273,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Hyperiid amphipod,Other,1,0.034042273,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Pink worm,Other,15,0.510634098,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Huge decapod,Decapod,1,0.034042273,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,1,Summer,10/5/2024,,,39,18.012,39,17.911,-74,21.439,-74,21.485,,,,29.37524159,Fish egg,Other,16,0.544676372,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Fish egg,Other,704,23.65153882,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Fish larva,Other,64,2.150139893,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Crab zoea,Other,64,2.150139893,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Oikopleura sp.,Gelatinous Zooplankton,3840,129.0083936,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Salp,Gelatinous Zooplankton,832,27.95181861,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Acartia tonsa,Copepod (small),1536,51.60335744,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Penilia avirostris,Other,2304,77.40503615,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Paracalanus sp.,Copepod (small),256,8.600559573,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Pseudevadne tergestina,Cladoceran,384,12.90083936,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Oithona similis,Copepod (small),128,4.300279786,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Centropages typicus,Copepod (small),64,2.150139893,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Hydrozoan,Other,66,2.217331765,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Decapod,Decapod,1,0.033595936,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Doliolid,Gelatinous Zooplankton,1,0.033595936,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Salp,Gelatinous Zooplankton,1,0.033595936,20.5,20.8,30.5,31
ru43-20240904T1539,zoop,recovery,2,Summer,10/5/2024,,,39,17.755,39,17.663,-74,21.519,-74,21.566,,,,29.76550512,Pink worm,Other,10,0.335959358,20.5,20.8,30.5,31
